Account,Phone,Date,City,Province,Amount
59017,,18-Aug,CHATHAM,ON,0.01
59017,,18-Aug,KITCHEWTR,ON,0.01
59017,,18-Aug,KITCHEWTR,ON,0.01
59017,,18-Aug,WINDSOR,ON,0.01
59017,,18-Aug,CHATHAM,ON,0.01
59017,,18-Aug,CHATHAM,ON,0.01
59017,,18-Aug,BLENHEIM,ON,0.01
59017,,18-Aug,SARNIA,ON,0.01
59017,,18-Aug,CHATHAM,ON,0.01
59017,,18-Aug,SARNIA,ON,0.01
59017,,18-Aug,GODERICH,ON,0.02
59017,,18-Aug,KITCHEWTR,ON,0.01
59017,,18-Aug,BRANTFORD,ON,0.01
59017,,18-Aug,CHATHAM,ON,0.01
59017,,18-Aug,HESPELER,ON,0.02
59017,,18-Aug,GUELPH,ON,0.02
59017,,18-Aug,KITCHEWTR,ON,0.01
59017,,19-Aug,GALT,ON,0.02
59017,,19-Aug,GALT,ON,0.02
59017,,20-Aug,KITCHEWTR,ON,0.02
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,SARNIA,ON,0.01
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,ALLISTON,ON,0.03
59017,,20-Aug,KITCHEWTR,ON,0.01
59017,,20-Aug,HESPELER,ON,0.02
59017,,20-Aug,CHATHAM,ON,0.01
59017,,20-Aug,TORONTO,ON,0.01
59017,,21-Aug,KITCHEWTR,ON,0.03
59017,,21-Aug,PLATTSVL,ON,0.01
59017,,21-Aug,GUELPH,ON,0.01
59017,,21-Aug,GALT,ON,0.03
59017,,21-Aug,NEWHAMBUR,ON,0.02
59017,,21-Aug,KITCHEWTR,ON,0.01
59017,,21-Aug,KITCHEWTR,ON,0.01
59017,,21-Aug,GUELPH,ON,0.04
59017,,21-Aug,GALT,ON,0.01
59017,,21-Aug,GALT,ON,0.01
59017,,21-Aug,KITCHEWTR,ON,0.01
59017,,21-Aug,SARNIA,ON,0.01
59017,,21-Aug,TORONTO,ON,0.01
59017,,21-Aug,HAMILTON,ON,0.01
59017,,24-Aug,CHATHAM,ON,0.01
59017,,24-Aug,SARNIA,ON,0.02
59017,,25-Aug,KITCHEWTR,ON,0.01
59017,,25-Aug,WINDSOR,ON,0.01
59017,,25-Aug,WINDSOR,ON,0.01
59017,,26-Aug,CHATHAM,ON,0.01
59017,,27-Aug,KITCHEWTR,ON,0.02
59017,,27-Aug,KINGSTON,ON,0.02
59017,,27-Aug,KITCHEWTR,ON,0.01
59017,,27-Aug,KITCHEWTR,ON,0.01
59017,,28-Aug,TORONTO,ON,0.02
59017,,28-Aug,CORUNNA,ON,0.01
59017,,28-Aug,ORANGEVL,ON,0.01
59017,,28-Aug,WINDSOR,ON,0.01
59017,,28-Aug,CHATHAM,ON,0.01
59017,,28-Aug,SARNIA,ON,0.01
59017,,28-Aug,KITCHEWTR,ON,0.01
59017,,28-Aug,GUELPH,ON,0.01
59017,,30-Aug,TORONTO,ON,0.01
59017,,31-Aug,KITCHEWTR,ON,0.02
59017,,31-Aug,KITCHEWTR,ON,0.01
59017,,31-Aug,TORONTO,ON,0.01
59017,,31-Aug,THUNDERBA,ON,0.01
59017,,31-Aug,WINDSOR,ON,0.01
59017,,31-Aug,WINDSOR,ON,0.01
59017,,31-Aug,CHATHAM,ON,0.02
59017,,31-Aug,SARNIA,ON,0.03
59017,,31-Aug,SOMBRA,ON,0.01
59017,,31-Aug,SARNIA,ON,0.03
59017,,31-Aug,KITCHEWTR,ON,0.02
59017,,31-Aug,TORONTO,ON,0.01
59017,,31-Aug,KITCHEWTR,ON,0.02
62296,,9-Aug,MONTREAL,PQ,0.02
62296,,9-Aug,HESPELER,ON,0.01
62296,,9-Aug,MONTREAL,PQ,0.01
62296,,9-Aug,SARNIA,ON,0.01
62296,,9-Aug,STRATFORD,ON,0.01
62296,,9-Aug,STRATFORD,ON,0.01
62296,,9-Aug,STRATFORD,ON,0.01
62296,,9-Aug,KITCHEWTR,ON,0.01
62296,,9-Aug,STRATFORD,ON,0.01
62296,,9-Aug,KITCHEWTR,ON,0.01
62296,,9-Aug,KITCHEWTR,ON,0.01
62296,,9-Aug,WINDSOR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.02
62296,,10-Aug,KITCHEWTR,ON,0.02
62296,,10-Aug,AYR,ON,0.02
62296,,10-Aug,NEWHAMBUR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,GUELPH,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.02
62296,,10-Aug,KITCHEWTR,ON,0.02
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.03
62296,,10-Aug,KITCHEWTR,ON,0.02
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,HESPELER,ON,0.01
62296,,10-Aug,GUELPH,ON,0.05
62296,,10-Aug,HESPELER,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.04
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.03
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,GODERICH,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,10-Aug,KITCHEWTR,ON,0.01
62296,,11-Aug,TORONTO,ON,0.04
62296,,11-Aug,CHATHAM,ON,0.01
62296,,11-Aug,CHATHAM,ON,0.01
62296,,11-Aug,CHATHAM,ON,0.01
62296,,11-Aug,CHATHAM,ON,0.02
62296,,11-Aug,BRIGHTSGR,ON,0.01
62296,,11-Aug,KITCHEWTR,ON,0.01
62296,,11-Aug,KITCHEWTR,ON,0.02
62296,,11-Aug,TILBURY,ON,0.01
62296,,11-Aug,SARNIA,ON,0.01
62296,,12-Aug,SARNIA,ON,0.03
62296,,12-Aug,KITCHEWTR,ON,0.01
62296,,12-Aug,DRESDEN,ON,0.01
62296,,12-Aug,CHATHAM,ON,0.01
62296,,12-Aug,TORONTO,ON,0.01
62296,,12-Aug,GUELPH,ON,0.01
62296,,12-Aug,GUELPH,ON,0.01
62296,,12-Aug,GUELPH,ON,0.01
62296,,12-Aug,CHATHAM,ON,0.01
62296,,12-Aug,SARNIA,ON,0.01
62296,,12-Aug,CHATHAM,ON,0.02
62296,,12-Aug,HESPELER,ON,0.02
62296,,12-Aug,GALT,ON,0.01
62296,,15-Aug,KITCHEWTR,ON,0.02
62296,,15-Aug,KITCHEWTR,ON,0.01
62296,,15-Aug,FTMCMURRA,AB,0.01
62296,,15-Aug,KITCHEWTR,ON,0.03
62296,,15-Aug,SARNIA,ON,0.01
62296,,15-Aug,TILBURY,ON,0.01
62296,,15-Aug,SMOTHRKFL,ON,0.02
62296,,15-Aug,KITCHEWTR,ON,0.01
62296,,15-Aug,KITCHEWTR,ON,0.01
62296,,16-Aug,CHATHAM,ON,0.01
62296,,16-Aug,CHATHAM,ON,0.01
62296,,16-Aug,KITCHEWTR,ON,0.01
62296,,16-Aug,SARNIA,ON,0.01
62296,,16-Aug,CHATHAM,ON,0.01
62296,,16-Aug,KITCHEWTR,ON,0.01
62296,,16-Aug,BRIGHT,ON,0.01
62296,,16-Aug,KITCHEWTR,ON,0.03
62296,,16-Aug,KITCHEWTR,ON,0.01
62296,,16-Aug,BRIGHT,ON,0.01
62296,,16-Aug,KITCHEWTR,ON,0.02
62296,,16-Aug,CHATHAM,ON,0.01
62296,,16-Aug,KITCHEWTR,ON,0.01
62296,,16-Aug,SARNIA,ON,0.01
62296,,16-Aug,SARNIA,ON,0.01
62296,,16-Aug,TORONTO,ON,0.01
62296,,17-Aug,CHATHAM,ON,0.01
62296,,17-Aug,KITCHEWTR,ON,0.01
62296,,17-Aug,KITCHEWTR,ON,0.01
62296,,17-Aug,KITCHEWTR,ON,0.01
62296,,17-Aug,SARNIA,ON,0.02
62296,,17-Aug,THORNHILL,ON,0.02
62296,,17-Aug,STRATFORD,ON,0.04
62296,,17-Aug,THORNHILL,ON,0.02
62296,,18-Aug,HESPELER,ON,0.01
62296,,18-Aug,BRAMPTON,ON,0.06
62296,,18-Aug,SARNIA,ON,0.01
62296,,18-Aug,KITCHEWTR,ON,0.02
62296,,18-Aug,KITCHEWTR,ON,0.02
62296,,18-Aug,KITCHEWTR,ON,0.02
62296,,18-Aug,KITCHEWTR,ON,0.01
62296,,18-Aug,KITCHEWTR,ON,0.01
62296,,18-Aug,KITCHEWTR,ON,0.02
62296,,18-Aug,TORONTO,ON,0.02
62296,,18-Aug,CHATHAM,ON,0.01
62296,,18-Aug,GALT,ON,0.01
62296,,18-Aug,BRANTFORD,ON,0.01
62296,,18-Aug,SARNIA,ON,0.01
62296,,18-Aug,WINDSOR,ON,0.01
62296,,19-Aug,THORNHILL,ON,0.05
62296,,19-Aug,ALLISTON,ON,0.01
62296,,19-Aug,CHATHAM,ON,0.01
62296,,19-Aug,FTMCMURRA,AB,0.01
62296,,19-Aug,WINDSOR,ON,0.01
62296,,19-Aug,NEWMARKET,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,KITCHEWTR,ON,0.01
62296,,19-Aug,BADEN,ON,0.01
62296,,20-Aug,TORONTO,ON,0.01
62296,,20-Aug,KITCHEWTR,ON,0.01
62296,,20-Aug,PRESTON,ON,0.03
62296,,20-Aug,KITCHEWTR,ON,0.01
62296,,20-Aug,HESPELER,ON,0.01
62296,,20-Aug,GUELPH,ON,0.01
62296,,20-Aug,GUELPH,ON,0.01
62296,,21-Aug,WINDSOR,ON,0.01
62296,,29-Aug,KITCHEWTR,ON,0.01
62296,,29-Aug,CHATHAM,ON,0.03
62296,,29-Aug,BRIGHTSGR,ON,0.02
62296,,29-Aug,CHATHAM,ON,0.01
62296,,29-Aug,SARNIA,ON,0.04
62296,,29-Aug,KITCHEWTR,ON,0.16
62296,,31-Aug,CHATHAM,ON,0.01
62296,,31-Aug,CHATHAM,ON,0.01
62296,,31-Aug,CHATHAM,ON,0.01
62296,,31-Aug,GUELPH,ON,0.02
62296,,31-Aug,KITCHEWTR,ON,0.01
62296,,31-Aug,CHATHAM,ON,0.03
62296,,31-Aug,WINDSOR,ON,0.01
69415,,9-Aug,GALT,ON,0.06
69415,,9-Aug,LISTOWEL,ON,0.01
69415,,9-Aug,BRANTFORD,ON,0.07
69415,,9-Aug,LISTOWEL,ON,0.01
69415,,9-Aug,SARNIA,ON,0.02
69415,,13-Aug,STRATFORD,ON,0.01
69415,,16-Aug,SALTSTMAR,ON,0.17
69415,,17-Aug,ORANGEVL,ON,0.03
69415,,19-Aug,SALTSTMAR,ON,0.06
69415,,19-Aug,SALTSTMAR,ON,0.02
69415,,20-Aug,ORANGEVL,ON,0.03
69415,,20-Aug,HAMILTON,ON,0.02
69415,,22-Aug,STRATFORD,ON,0.02
69415,,26-Aug,JASPER,IN,0.65
69415,,27-Aug,STRATFORD,ON,0.02
71930,,22-Aug,PINE RIDG,SD,1.05
71930,,22-Aug,TORONTO,ON,1.17
71930,,22-Aug,TORONTO,ON,1.12
71930,,24-Aug,TORONTO,ON,1.18
72821,,16-Aug,SARNIA,ON,0.14
72821,,16-Aug,SARNIA,ON,0.05
72821,,16-Aug,SARNIA,ON,0.01
72821,,17-Aug,DRESDEN,ON,0.08
72821,,18-Aug,SARNIA,ON,0.01
72821,,18-Aug,SARNIA,ON,0.02
72821,,18-Aug,SARNIA,ON,0.01
72821,,23-Aug,WINDSOR,ON,0.01
72821,,26-Aug,HAMILTON,ON,0.06
88106,,13-Aug,KITCHEWTR,ON,0.03
88106,,15-Aug,TORONTO,ON,1.37
88106,,15-Aug,SAINT JOH,NB,0.02
88106,,15-Aug,CHARLES C,IA,0.88
88106,,17-Aug,TORONTO,ON,0.06
88106,,19-Aug,SARNIA,ON,0.07
88106,,22-Aug,WELLAND,ON,0.01
88106,,22-Aug,TORONTO,ON,1.09
88106,,24-Aug,TORONTO,ON,5.25
88106,,25-Aug,KITCHEWTR,ON,0.03
88106,,26-Aug,MONTREAL,PQ,0.01
88106,,26-Aug,TORONTO,ON,0.04
88106,,26-Aug,AJAXPCKRN,ON,0.03
88106,,27-Aug,KITCHEWTR,ON,0.01
88106,,27-Aug,AJAXPCKRN,ON,0.13
88106,,27-Aug,AJAXPCKRN,ON,0.01
88106,,27-Aug,AJAXPCKRN,ON,0.25
88106,,28-Aug,AJAXPCKRN,ON,0.12
88106,,28-Aug,AJAXPCKRN,ON,0.07
88106,,28-Aug,AJAXPCKRN,ON,0.1
88106,,30-Aug,KITCHEWTR,ON,0.02
88106,,30-Aug,KITCHEWTR,ON,0.09
88106,,30-Aug,GUELPH,ON,0.06
88106,,31-Aug,SEAFORTH,ON,0.01
91288,,12-Aug,SHERWOODP,AB,0.01
91288,,12-Aug,STRATFORD,ON,0.18
91288,,19-Aug,TORONTO,ON,0.03
91288,,26-Aug,,,1
91288,,10-Aug,KITCHEWTR     ON,,0.01
91288,,18-Aug,MILTON,ON,0.01
91288,,18-Aug,MILTON,ON,0.01
91288,,18-Aug,WINDSOR,ON,0.01
91288,,17-Aug,TORONTO,ON,0.26
91288,,13-Aug,COOKSVILL,ON,0.03
91288,,9-Aug,TORONTO,,0.07
91288,,9-Aug,ST THOMAS,,0.03
91288,,9-Aug,WINDSOR,,0.04
91288,,9-Aug,LONDON,,0.06
91288,,9-Aug,FRASERWOOD,,0.06
91288,,9-Aug,TORONTO,,0.06
91288,,9-Aug,WINDSOR,,0.02
91288,,9-Aug,WINDSOR,,0.05
91288,,9-Aug,GODERICH,,0.05
91288,,9-Aug,GODERICH,,0.12
91288,,9-Aug,SIMCOE,,0.1
91288,,9-Aug,SIMCOE,,0.02
91288,,10-Aug,LONDON,,0.01
91288,,10-Aug,LONDON,,0.08
91288,,10-Aug,TECUMSEH,,0.1
91288,,10-Aug,LONDON,,0.04
91288,,10-Aug,LONDON,,0.09
91288,,10-Aug,EXETER,,0.03
91288,,10-Aug,INGERSOLL,,0.02
91288,,10-Aug,LONDON,,0.08
91288,,10-Aug,ST JACOBS,,0.03
91288,,10-Aug,ST JACOBS,,0.06
91288,,10-Aug,LEAMINGTON,,0.02
91288,,10-Aug,LEAMINGTON,,0.16
91288,,10-Aug,HENSALIDNT,,0.16
91288,,10-Aug,HENSALIDNT,,0.05
91288,,10-Aug,HENSALIDNT,,0.18
91288,,10-Aug,TORONTO,,0.18
91288,,11-Aug,GALT,,0.03
91288,,11-Aug,PALMERSTON,,0.02
91288,,11-Aug,LISTOWEL,,0.01
91288,,11-Aug,LISTOWEL,,0.04
91288,,11-Aug,MOUNT FOR,,0.03
91288,,11-Aug,LONDON,,0.07
91288,,11-Aug,CHATHAM,,0.06
91288,,11-Aug,SHEDDEN,,0.09
91288,,11-Aug,WOODSTOCK,,0.13
91288,,11-Aug,WOODSTOCK,,0.24
91288,,11-Aug,AYLMER,,0.12
91288,,11-Aug,TORONTO,,0.01
91288,,11-Aug,CHATHAM,,0.06
91288,,12-Aug,ST THOMAS,,0.05
91288,,12-Aug,CHATHAM,,0.02
91288,,12-Aug,CHATHAM,,0.03
91288,,12-Aug,LONDON,,0.02
91288,,12-Aug,LONDON,,0.03
91288,,12-Aug,LONDON,,0
91288,,12-Aug,LONDON,,0.01
91288,,12-Aug,WINDSOR,,0.11
91288,,12-Aug,LONDON,,0.22
91288,,12-Aug,SOMBRA,,0.05
91288,,13-Aug,TORONTO,,0.04
91288,,13-Aug,SALTSTMARI,,0
91288,,13-Aug,SALTSTMARI,,0.19
91288,,13-Aug,WINDSOR,,0.07
91288,,13-Aug,WINDSOR,,0.04
91288,,13-Aug,EXETER,,0.06
91288,,13-Aug,SALTSTMARI,,0.01
91288,,13-Aug,SALTSTMARI,,0.21
91288,,13-Aug,SALTSTMARI,,0.1
91288,,13-Aug,LONDON,,0.04
91288,,13-Aug,LONDON,,0.1
91288,,13-Aug,TILLSONBG,,0.02
91288,,14-Aug,GUELPH,,0.06
91288,,14-Aug,TILLSONBG,,0.13
91288,,14-Aug,KITCHEWTRL,,0.01
91288,,15-Aug,WINDSOR,,0.07
91288,,15-Aug,LONDON,,0.04
91288,,15-Aug,KITCHEWTRL,,0.01
91288,,15-Aug,KITCHEWTRL,,0.02
91288,,15-Aug,NORWICH,,0.07
91288,,15-Aug,LONDON,,0.04
91288,,15-Aug,SARNIA,,0.04
91288,,15-Aug,KITCHEWTRL,,0.04
91288,,15-Aug,LONDON,,0.08
91288,,16-Aug,KITCHEWTRL,,0.05
91288,,16-Aug,TILLSONBG,,0.07
91288,,16-Aug,KITCHEWTRL,,0.03
91288,,16-Aug,WINDSOR,,0.14
91288,,16-Aug,WINDSOR,,0.11
91288,,16-Aug,KITCHEWTRL,,0.06
91288,,16-Aug,LONDON,,0.17
91288,,16-Aug,LONDON,,0.05
91288,,16-Aug,WINDSOR,,0.04
91288,,16-Aug,LONDON,,0.05
91288,,16-Aug,AMHERSTBG,,0.03
91288,,17-Aug,SARNIA,,0.01
91288,,17-Aug,TORONTO,,0.01
91288,,17-Aug,SARNIA,,0.02
91288,,17-Aug,AMHERSTBG,,0.12
91288,,17-Aug,KITCHEWTRL,,0.05
91288,,17-Aug,SARNIA,,0.05
91288,,17-Aug,TECUMSEH,,0.02
91288,,17-Aug,CHATHAM,,0.19
91288,,17-Aug,LONDON,,0.03
91288,,17-Aug,WOODSTOCK,,0.06
91288,,17-Aug,KITCHEWTRL,,0.03
91288,,17-Aug,KITCHEWTRL,,0.05
91288,,17-Aug,KITCHEWTRL,,0
91288,,17-Aug,INGERSOLL,,0.08
91288,,17-Aug,KITCHEWTRL,,0.07
91288,,17-Aug,LONDON,,0.03
91288,,17-Aug,LONDON,,0.14
91288,,17-Aug,WINDSOR,,0.04
91288,,17-Aug,GALT,,0.05
91288,,17-Aug,WINDSOR,,0.11
91288,,17-Aug,WINDSOR,,0.06
91288,,17-Aug,MT BRYDGES,,0.05
91288,,17-Aug,MT BRYDGES,,0.03
91288,,17-Aug,WOODSTOCK,,0.04
91288,,18-Aug,LONDON,,0.04
91288,,18-Aug,WOODSTOCK,,0.03
91288,,18-Aug,TILLSONBG,,0.17
91288,,18-Aug,SIMCOE,,0.14
91288,,19-Aug,LONDON,,0.02
91288,,19-Aug,LONDON,,0.01
91288,,19-Aug,WOODSTOCK,,0.14
91288,,19-Aug,LONDON,,0.04
91288,,19-Aug,TORONTO,,0.1
91288,,19-Aug,WINDSOR,,0.18
91288,,19-Aug,WINDSOR,,0.01
91288,,19-Aug,WINDSOR,,0.05
91288,,19-Aug,WINDSOR,,0.08
91288,,20-Aug,ST MARYS,,0.14
91288,,20-Aug,WINDSOR,,0.04
91288,,21-Aug,BRANTFORD,,0.02
91288,,21-Aug,BRANTFORD,,0.01
91288,,22-Aug,LONDON,,0.01
91288,,22-Aug,AYLMER,,0.16
91288,,22-Aug,TORONTO,,0.06
91288,,22-Aug,TORONTO,,0
91288,,22-Aug,TORONTO,,0.07
91288,,22-Aug,LONDON,,0.06
91288,,22-Aug,BURLINGTON,,0.11
91288,,22-Aug,WINDSOR,,0.16
91288,,22-Aug,PARKHILL,,0.04
91288,,22-Aug,LONDON,,0.12
91288,,22-Aug,WINDSOR,,0.09
91288,,22-Aug,SEAFORTH,,0.12
91288,,22-Aug,WOODSTOCK,,0.07
91288,,22-Aug,WOODSTOCK,,0.1
91288,,22-Aug,ST THOMAS,,0.08
91288,,22-Aug,SEAFORTH,,0.04
91288,,22-Aug,WINDSOR,,0.22
91288,,22-Aug,WOODSTOCK,,0.03
91288,,22-Aug,WINDSOR,,0.04
91288,,22-Aug,LONDON,,0.07
91288,,23-Aug,TECUMSEH,,0.03
91288,,23-Aug,LONDON,,0.05
91288,,23-Aug,TORONTO,,0.07
91288,,23-Aug,LONDON,,0.06
91288,,23-Aug,LONDON,,0.05
91288,,23-Aug,WOODSTOCK,,0.08
91288,,23-Aug,KITCHEWTRL,,0.06
91288,,23-Aug,WINDSOR,,0.03
91288,,23-Aug,LONDON,,0.04
91288,,23-Aug,LONDON,,0.19
91288,,23-Aug,TILLSONBG,,0.15
91288,,23-Aug,SARNIA,,0.19
91288,,24-Aug,BRANTFORD,,0.11
91288,,24-Aug,ESSEX,,0.08
91288,,24-Aug,BRIGDEN,,0.03
91288,,24-Aug,LONDON,,0.16
91288,,24-Aug,KITCHEWTRL,,0.03
91288,,24-Aug,CHATHAM,,0.05
91288,,24-Aug,LISTOWEL,,0.19
91288,,25-Aug,LONDON,,0.05
91288,,25-Aug,TORONTO,,0.02
91288,,25-Aug,WINDSOR,,0.05
91288,,25-Aug,ST THOMAS,,0.04
91288,,25-Aug,LEAMINGTON,,0.05
91288,,26-Aug,CHATHAM,,0.01
91288,,26-Aug,CHATHAM,,0.04
91288,,26-Aug,WOODSTOCK,,0.09
91288,,26-Aug,WOODSTOCK,,0.13
91288,,26-Aug,LA SALLE,,0.12
91288,,26-Aug,KITCHEWTRL,,0.04
91288,,26-Aug,KITCHEWTRL,,0.02
91288,,26-Aug,KITCHEWTRL,,0.06
91288,,26-Aug,KITCHEWTRL,,0.23
91288,,26-Aug,LONDON,,0.05
91288,,26-Aug,KITCHEWTRL,,0.04
91288,,26-Aug,WOODSTOCK,,0.07
91288,,27-Aug,MELBOURNE,,0.02
91288,,27-Aug,LONDON,,0.07
91288,,27-Aug,LONDON,,0.24
91288,,27-Aug,SARNIA,,0.03
91288,,27-Aug,TILLSONBG,,0.07
91288,,27-Aug,LONDON,,0.08
91288,,27-Aug,STRATFORD,,0.03
91288,,27-Aug,LONDON,,0.02
91288,,27-Aug,LONDON,,0.09
91288,,28-Aug,BROWNSVL,,0.01
91288,,29-Aug,GUELPH,,0.03
91288,,29-Aug,LONDON,,0.06
91288,,29-Aug,KITCHEWTRL,,0.11
91288,,29-Aug,KITCHEWTRL,,0.02
91288,,29-Aug,KITCHEWTRL,,0.07
91288,,29-Aug,BRANTFORD,,0.09
91288,,29-Aug,TORONTO,,0.18
91288,,29-Aug,KITCHEWTRL,,0.01
91288,,29-Aug,KITCHEWTRL,,0.22
91288,,29-Aug,COURTRIGHT,,0.05
91288,,30-Aug,LONDON,,0.01
91288,,30-Aug,WINDSOR,,0.08
91288,,30-Aug,LONDON,,0.11
91288,,30-Aug,LONDON,,0.04
91288,,30-Aug,KITCHEWTRL,,0.04
91288,,30-Aug,KITCHEWTRL,,0.07
91288,,30-Aug,KITCHEWTRL,,0.03
91288,,30-Aug,LONDON,,0.08
91288,,30-Aug,LONDON,,0.08
91288,,30-Aug,LONDON,,0.01
91288,,30-Aug,GUELPH,,0.07
91288,,30-Aug,CHATHAM,,0.09
91288,,30-Aug,TORONTO,,0.01
91288,,31-Aug,FOREST,,0.06
91288,,31-Aug,CHATHAM,,0.04
91288,,31-Aug,LONDON,,0.05
91288,,31-Aug,WINDSOR,,0.01
91288,,31-Aug,LONDON,,0.05
91288,,31-Aug,COOKSVILLE,,0.07
91288,,31-Aug,LONDON,,0.01
91288,,31-Aug,LONDON,,0.04
91288,,31-Aug,WINDSOR,,0.1
91288,,31-Aug,LONDON,,0.04
91288,,9-Aug,KITCHEWTRL,,0.05
91288,,9-Aug,KITCHEWTRL,,0.05
91288,,9-Aug,KITCHEWTRL,,0.02
91288,,9-Aug,KITCHEWTRL,,0.04
91288,,9-Aug,LONDON,,0.23
91288,,9-Aug,KITCHEWTRL,,0.1
91288,,9-Aug,KITCHEWTRL,,0.1
91288,,9-Aug,KITCHEWTRL,,0.11
91288,,9-Aug,TORONTO,,0.04
91288,,9-Aug,KITCHEWTRL,,0.12
91288,,10-Aug,KITCHEWTRL,,0.14
91288,,10-Aug,KITCHEWTRL,,0.08
91288,,10-Aug,TORONTO,,0.03
91288,,10-Aug,KITCHEWTRL,,0.02
91288,,10-Aug,GUELPH,,0.07
91288,,10-Aug,KITCHEWTRL,,0.08
91288,,10-Aug,LONDON,,0.03
91288,,10-Aug,KITCHEWTRL,,0.1
91288,,11-Aug,KITCHEWTRL,,0.06
91288,,11-Aug,LONDON,,0.03
91288,,12-Aug,BRANTFORD,,0.01
91288,,12-Aug,BRANTFORD,,0.02
91288,,12-Aug,KITCHEWTRL,,0.18
91288,,12-Aug,LONDON,,0.04
91288,,12-Aug,KITCHEWTRL,,0.03
91288,,14-Aug,GUELPH,,0.01
91288,,15-Aug,KITCHEWTRL,,0.02
91288,,15-Aug,KITCHEWTRL,,0.05
91288,,15-Aug,GUELPH,,0.07
91288,,15-Aug,KITCHEWTRL,,0.02
91288,,15-Aug,KITCHEWTRL,,0.07
91288,,15-Aug,KITCHEWTRL,,0.11
91288,,15-Aug,HESPELER,,0.04
91288,,15-Aug,HESPELER,,0.01
91288,,15-Aug,HESPELER,,0.06
91288,,15-Aug,LONDON,,0.1
91288,,15-Aug,LONDON,,0.05
91288,,15-Aug,KITCHEWTRL,,0.14
91288,,15-Aug,KITCHEWTRL,,0.16
91288,,16-Aug,KITCHEWTRL,,0.05
91288,,16-Aug,LONDON,,0.01
91288,,16-Aug,KITCHEWTRL,,0
91288,,16-Aug,LONDON,,0.04
91288,,16-Aug,KITCHEWTRL,,0.08
91288,,17-Aug,GUELPH,,0.01
91288,,17-Aug,LONDON,,0.05
91288,,17-Aug,KITCHEWTRL,,0.03
91288,,17-Aug,KITCHEWTRL,,0.03
91288,,17-Aug,KITCHEWTRL,,0.16
91288,,17-Aug,LONDON,,0.03
91288,,18-Aug,STRATFORD,,0.06
91288,,18-Aug,OWEN SOUND,,0.25
91288,,18-Aug,KITCHEWTRL,,0.07
91288,,18-Aug,LONDON,,0.01
91288,,18-Aug,KITCHEWTRL,,0.03
91288,,19-Aug,KITCHEWTRL,,0.03
91288,,20-Aug,GUELPH,,0.07
91288,,20-Aug,ST THOMAS,,0.03
91288,,21-Aug,KITCHEWTRL,,0.01
91288,,21-Aug,SARNIA,,0.01
91288,,22-Aug,SARNIA,,0.07
91288,,22-Aug,GALT,,0.04
91288,,22-Aug,KITCHEWTRL,,0.05
91288,,22-Aug,KERWOOD,,0.09
91288,,22-Aug,KITCHEWTRL,,0.02
91288,,22-Aug,PLATTSVL,,0.03
91288,,23-Aug,TILLSONBG,,0.1
91288,,23-Aug,LONDON,,0.01
91288,,23-Aug,TORONTO,,0.11
91288,,23-Aug,GRAND BEND,,0.25
91288,,23-Aug,WOODSTOCK,,0.03
91288,,24-Aug,KITCHEWTRL,,0.01
91288,,24-Aug,AYR,,0.02
91288,,24-Aug,KITCHEWTRL,,0.05
91288,,24-Aug,KITCHEWTRL,,0.23
91288,,24-Aug,BADEN,,0.04
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,LONDON,,0.01
91288,,25-Aug,KITCHEWTRL,,0.09
91288,,25-Aug,WOODSTOCK,,0.04
91288,,25-Aug,LONDON,,0.03
91288,,25-Aug,LONDON,,0.06
